model,CIBerFS,CIBerFS,CIBerFS,CIBerNew,CIBerNew,CIBerNew,CIBerOld,CIBerOld,CIBerOld,NB,NB,NB,SVM,SVM,SVM,Logistic,Logistic,Logistic,MLP,MLP,MLP,LDA,LDA,LDA,LDA_PCA,LDA_PCA,LDA_PCA,Decision_Tree,Decision_Tree,Decision_Tree,KNN,KNN,KNN
stat,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score,precision,recall,f1-score
iter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.19991343805503747,0.20908801618251857,0.18604475735843853,0.23972927406670336,0.21087515682090016,0.19550965732465705,0.18376399531320678,0.17976897537073175,0.17416889272335329,0.19603512742368845,0.19744859018188146,0.1777403034023179,0.21267377214775063,0.21788186292638892,0.20041772758159515,0.22057405126764723,0.19728324269984818,0.17221076701985563,0.2891566265060241,0.11091459083021812,0.05578438688128487,0.11811751323007504,0.11735716131368967,0.11123189978864621,0.22202873444666452,0.21870635715789513,0.21055854076098524,0.24018820723422207,0.24207512743616982,0.24099930815870557,0.14080851258372,0.11797100389583665,0.1128072556287215
1,0.22959355460470765,0.2114522675085008,0.18784405373725235,0.1977065443003246,0.2037126691801562,0.18779310591706214,0.20036224521350376,0.18821381222697067,0.18123638756840466,0.22197211703611483,0.216010363032229,0.19888606326364267,0.21464856100556104,0.21911344847561962,0.21103930454646055,0.211349670544721,0.21747923057823418,0.1981646283339606,0.183687283188087,0.11222300524626107,0.07011413573354316,0.11409759448073133,0.12772282293583415,0.1153213012020664,0.2046445799772578,0.2063028540786603,0.19706350438281214,0.2151674881596889,0.21527747500146996,0.21472937375290835,0.1697278456827458,0.1309576675560135,0.13325006359520375
2,0.2967941670026407,0.2513606886790279,0.24144271138745563,0.2538124782813534,0.2455304787403054,0.24002577292727054,0.24905711972136776,0.23787471020684203,0.23859612996542504,0.2410660405227543,0.23597045130069555,0.2268623879023012,0.259748866655934,0.24641222916191077,0.2436980536355103,0.28308569068196676,0.25664947783816777,0.24454994624709686,0.23791596951106153,0.11090557974830972,0.05873982008880339,0.14078573007432527,0.1406357058685489,0.13550618548206203,0.2269356487345349,0.23013848716870194,0.22144369483587192,0.25499776226279985,0.2552395823328413,0.2544305920549551,0.25732412929626824,0.12553553689203945,0.12216323473354954
3,0.22959024401328035,0.2201722184734355,0.21406649550702955,0.22934383056988425,0.21280819041975227,0.20776639822552628,0.24793327951392094,0.23406366659409258,0.22899603016162415,0.22405797610534048,0.21475534926346287,0.20575576676723742,0.22935443252429988,0.2292660836271384,0.21645281693190804,0.2516559162961258,0.22709303130195627,0.21100153533744223,0.319,0.1111111111111111,0.053744419172773984,0.12223786254026897,0.11488012400791307,0.1128863526047765,0.22885709563506218,0.22941101325989763,0.22363255399879137,0.20356853789178134,0.20376902321628487,0.2023368589398721,0.13127277322956962,0.12258674669932275,0.1144627562434655
4,0.24803208719803863,0.23951527345521637,0.225412793693384,0.246109586189126,0.2191392008420994,0.21491104620037685,0.2623300476996547,0.24525382756608055,0.24627182350627758,0.2617690299943478,0.22615846758358835,0.22215953660567223,0.21492867415980837,0.21135856917038295,0.2075225187435693,0.2511109928760605,0.2221174192518066,0.21156257658427324,0.37746832040616585,0.22229338473299828,0.20665825057763873,0.12302213093341857,0.11917518345932926,0.1167462826433751,0.22311889857088169,0.25594447518031177,0.21211963034624157,0.2436379302695864,0.2432899917995439,0.2429822449626292,0.2028392979805316,0.1519310059521961,0.15183768373014409
5,0.22080390045146442,0.20991477233008432,0.19001437040146146,0.21186347661687632,0.2228423072212803,0.20948973016575242,0.2272456621794619,0.2236291195399505,0.22072646386815878,0.21424881556623154,0.22232478373093484,0.20582445596308968,0.22707926675622328,0.22313207721463424,0.21410902482114233,0.251286781733101,0.22819536464055773,0.21338342262036047,0.30988342388690787,0.24176000427848926,0.2208991647806986,0.15337218018115079,0.1456516081525332,0.14169311336747745,0.22785468082309043,0.2272422767771206,0.21764966168060218,0.2463165428050037,0.24824763632986693,0.24660338052852346,0.17152215126279796,0.12482391628001377,0.12534161185833145
6,0.23742828146948008,0.2168872749879998,0.2001417807391343,0.2350670841764428,0.20657293200043894,0.19578418666056419,0.2308946077307818,0.212988302136667,0.2162348191367185,0.2363593736395616,0.2092963810561403,0.19475319679285052,0.2331321058201292,0.22936797539159182,0.22219533572992653,0.24559981130147684,0.21844832018546995,0.20767468536802727,0.2781084043892587,0.2123232365524137,0.18373125551588412,0.1286428351373588,0.12445548311342712,0.12172436142534043,0.2253827896865892,0.2213378850531019,0.21726523138574658,0.2212880609227145,0.22240884093274962,0.2203966025904013,0.19078035231480658,0.13773184854660317,0.13957719902854138
7,0.2507506156385159,0.25128391004704975,0.23423390548607254,0.29825119407346445,0.23899871877233222,0.23328796669365925,0.23717597927923073,0.22809154885628846,0.22406044584886523,0.27542843783301796,0.23847734611788476,0.22536287174097921,0.2720404245349799,0.2551957085531729,0.24741812066707494,0.32154028034160836,0.25972273199915397,0.24369122547028343,0.34,0.1111111111111111,0.05638474295190713,0.12789607942682163,0.12647560490476265,0.11936643908125867,0.2639120560597071,0.2523685779337681,0.24072915082533164,0.24911171758923156,0.24888235800279782,0.24879219049315418,0.2799366410445253,0.1373341640779656,0.1386944623051918
